No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
9 (CSV),11980.62,2.4,0.38,0.22,58.28,-13763.65,-12.54,-15382.07,-2.92,0.78,0.08,19.98,4.49,4.49,3420.95,0.47,1.8,-2.87,1.78,0.0284,2,5990.31,7.42,29,1,50,15410.04,15410.04,18.72,45,1,50,-3429.41,-3429.41,-3.88,13,80
6 (HUT),11983.89,2.4,3.13,0.22,7.05,-80434.92,-13.59,-128732.96,-20.09,0.09,0.01,0.35,1.15,3.44,19447.74,0.14,10.42,-0.5,0.21,0.0087,4,2995.97,1.08,22,1,25,93478.61,93478.61,18.75,60,3,75,-81494.73,-27164.91,-4.81,9.33,50
5 (TDC),11706.16,2.34,0.43,0.22,50.09,-23320.79,-15.82,-23320.79,-4.42,0.5,0.05,11.34,19.38,19.38,3496.21,0.36,1.54,-3.36,0.9,0.0215,4,2926.54,1.35,15.25,2,50,12343.01,6171.5,5.44,26,2,50,-636.85,-318.43,-2.74,4.5,40
3 (FCM),11633.7,2.33,0.25,0.21,86.14,-10542.39,-16.56,-10542.39,-2.03,1.1,0.11,42.47,22.21,11.1,3385.76,0.33,0.73,-7.07,2.09,0.0199,3,3877.9,8.5,20.33,2,66.67,12182.31,6091.16,13.89,24,1,33.33,-548.61,-548.61,-2.28,13,20
8 (CTS),11586.06,2.32,0.52,0.21,41.26,-20613.45,-15.35,-25015.71,-4.87,0.46,0.04,8.47,2.1,2.1,4971.45,0.48,3.19,-1.63,1.34,0.029,4,2896.52,6.56,26.5,2,50,22079.26,11039.63,20.29,45,2,50,-10493.19,-5246.6,-7.17,8,70
3 (QNS),11534.02,2.31,4.32,0.21,4.92,-43243.61,-8.06,-54568.11,-9.98,0.21,0.02,0.49,1.51,1.89,4618.58,0.13,3.18,-1.63,0.42,0.0076,9,1281.56,0.79,20.44,4,44.44,34075.86,8518.97,3.25,28.75,5,55.56,-22541.84,-4508.37,-1.18,13.8,20
4 (HAX),11431.59,2.29,0.14,0.21,151.02,-3551.5,-8.54,-3551.5,-0.69,3.22,0.3,217.83, N/A, N/A,3035.01,0.22,0.19,-27.81, N/A,0.013,1,11431.59,39.05,51,1,100,11431.59,11431.59,39.05,51,0,0,0,  N/A,  N/A,  N/A,30
9 (EVF),11437.41,2.29,0.29,0.21,72.33,-11712.26,-19.35,-12646.2,-2.47,0.9,0.09,29.26,19.92,59.77,2749.38,0.15,0.68,-7.58,1.64,0.0087,4,2859.35,5.19,19.75,1,25,12041.83,12041.83,23.11,36,3,75,-604.42,-201.47,-0.78,14.33,80
7 (DCM),11432.69,2.29,1.57,0.21,13.44,-86022.3,-13.18,-150587.06,-23.05,0.08,0.01,0.58,1.2,3.61,13643.38,0.26,10.66,-0.49,0.37,0.0155,4,2858.17,0.82,11.5,1,25,67378.7,67378.7,13.5,24,3,75,-55946.01,-18648.67,-3.4,7.33,60
9 (IDJ),11322.34,2.26,0.77,0.21,27.11,-24251.64,-21.57,-28246.54,-5.24,0.4,0.04,5.18,1.49,1.98,2614.56,0.29,1.09,-4.76,0.67,0.0171,7,1617.48,4.6,21.14,3,42.86,34605.97,11535.32,22.24,45,4,57.14,-23283.63,-5820.91,-8.63,3.25,80
3 (IJC),11258.07,2.25,0.27,0.21,76.71,-5434.18,-10.08,-5434.18,-1.05,2.07,0.2,72.81,4.83,9.67,3282.46,0.24,0.34,-15.13,1.52,0.0142,3,3752.69,11.23,28.67,1,33.33,14194.45,14194.45,40.4,58,2,66.67,-2936.37,-1468.19,-3.36,14,20
3 (NKG),11093.11,2.22,0.12,0.2,166.84,-11815.22,-20.2,-11815.22,-2.26,0.94,0.09,73.76, N/A, N/A,2657.37,0.16,0.54,-9.57, N/A,0.0096,1,11093.11,30.7,38,1,100,11093.11,11093.11,30.7,38,0,0,0,  N/A,  N/A,  N/A,20
4 (IJC),11058.17,2.21,0.83,0.2,24.5,-29673.11,-12.61,-36050.4,-6.64,0.31,0.03,3.69,4.9,9.8,4084.71,0.36,3.17,-1.64,1.82,0.0214,3,3686.06,1.87,13.33,1,33.33,13894.23,13894.23,7.23,24,2,66.67,-2836.07,-1418.03,-0.81,8,30
2 (TDC),10917.63,2.18,0.21,0.2,97.35,-11123.27,-11.55,-11123.27,-2.13,0.98,0.09,45.69, N/A, N/A,3018.52,0.2,0.67,-7.72, N/A,0.0121,1,10917.63,14.72,34,1,100,10917.63,10917.63,14.72,34,0,0,0,  N/A,  N/A,  N/A,10
6 (HDC),10805.87,2.16,1.19,0.2,16.73,-21868.56,-9.43,-21868.56,-4.11,0.49,0.05,4.08,1.8,8.99,5493.22,-0.14,1.31,-3.96,-1.56,-0.0081,6,1800.98,-2.06,15.17,1,16.67,24353.34,24353.34,10.2,56,5,83.33,-13547.47,-2709.49,-4.51,7,50
9 (SMC),10793.59,2.16,0.19,0.2,105.58,-4050.06,-16.21,-4050.06,-0.79,2.67,0.25,134.21,113.4,37.8,2636.76,0.51,0.48,-10.74,2.15,0.0305,4,2698.4,19.24,36,3,75,10889.62,3629.87,25.83,46.67,1,25,-96.03,-96.03,-0.54,4,80
4 (VPH),10245.94,2.05,0.29,0.19,64.65,-16523.19,-8.02,-16523.19,-3.17,0.62,0.06,20.39,8,8,3081.89,0.35,1.01,-5.18,-0.06,0.0212,2,5122.97,0.22,16,1,50,11709.94,11709.94,6.34,20,1,50,-1464,-1464,-5.89,12,30
9 (VTO),10169.93,2.03,1.42,0.19,13.19,-59570.37,-17.53,-68204.6,-12.51,0.15,0.01,1.05,1.3,3.89,13194.04,0.22,10.5,-0.5,0.53,0.0134,4,2542.48,2.23,20.25,1,25,44593.79,44593.79,22.85,43,3,75,-34423.86,-11474.62,-4.64,12.67,80
4 (TDH),10121.1,2.02,1.52,0.19,12.3,-68150.6,-12.55,-68150.6,-12.53,0.15,0.01,0.98,1.56,0.78,5515.04,0.03,3.56,-1.46,1.79,0.0019,3,3373.7,5.45,34.33,2,66.67,28156.46,14078.23,9.98,43.5,1,33.33,-18035.37,-18035.37,-3.62,16,30
6 (FCM),9712.43,1.94,0.75,0.18,23.92,-35297.06,-8.45,-35297.06,-6.62,0.28,0.03,3.61,8.54,17.08,2706.83,0.5,3.02,-1.73,-0.5,0.0299,3,3237.48,-0.02,11.67,1,33.33,11000.22,11000.22,2.87,26,2,66.67,-1287.79,-643.9,-1.47,4.5,50
7 (MBS),9476.78,1.9,0.72,0.17,24.14,-23081.84,-20.8,-34792.06,-6.44,0.27,0.03,3.75,1.84,0.61,3667.54,0.23,2.93,-1.78,2.26,0.0136,4,2369.2,6.41,25.75,3,75,20785.14,6928.38,10.21,32.67,1,25,-11308.36,-11308.36,-5.01,5,60
4 (VIP),9481.86,1.9,0.46,0.17,38.26,-19014.35,-7.28,-19014.35,-3.64,0.5,0.05,10.5,6.49,6.49,2662.72,0.42,1.36,-3.84,0.85,0.0253,4,2370.46,1.31,17,2,50,11208.37,5604.19,5.33,29,2,50,-1726.51,-863.26,-2.7,5,30
5 (LMH),9412.95,1.88,0.2,0.17,84.79,-21700.94,-20.42,-21700.94,-4.09,0.43,0.04,20.75, N/A, N/A,2834.82,0.24,1.55,-3.37, N/A,0.0147,1,9412.95,12.53,34,1,100,9412.95,9412.95,12.53,34,0,0,0,  N/A,  N/A,  N/A,40
10 (HAX),9413.62,1.88,0.12,0.17,144.94,-5747.95,-15.74,-5747.95,-1.12,1.64,0.16,129.9, N/A, N/A,2448.85,0.52,0.7,-7.46, N/A,0.0311,1,9413.62,44.1,59,1,100,9413.62,9413.62,44.1,59,0,0,0,  N/A,  N/A,  N/A,90
2 (FLC),9342.46,1.87,5.37,0.17,3.21,-96053.85,-17.86,-117536.51,-23.51,0.08,0.01,0.14,1.08,2.88,27395.24,-0.25,7.83,-0.67,0.07,-0.015,11,849.31,0.4,14.09,3,27.27,128625.36,42875.12,10.26,25,8,72.73,-119282.9,-14910.36,-3.29,10,10
3 (BVS),9279.19,1.86,0.41,0.17,42.26,-27104.95,-15.18,-27104.95,-5.07,0.34,0.03,8.34, N/A, N/A,2169.52,0.09,0.79,-6.61, N/A,0.0055,1,9279.19,6.46,37,1,100,9279.19,9279.19,6.46,37,0,0,0,  N/A,  N/A,  N/A,20
5 (KHP),9197.3,1.84,0.36,0.17,47.58,-5853.91,-15.66,-5853.91,-1.15,1.57,0.15,41.42,5.42,2.71,1551.81,0.79,0.43,-12.17,1.73,0.0474,9,1021.92,8.4,33.44,6,66.67,11276.62,1879.44,13.62,45,3,33.33,-2079.32,-693.11,-2.03,10.33,40
6 (VCI),9134.9,1.83,0.72,0.17,23.57,-32920.37,-16.02,-32920.37,-6.14,0.28,0.03,3.84,1.41,3.51,6447.64,-0.16,1.7,-3.08,-0.19,-0.0093,7,1304.99,-0.17,12.86,2,28.57,31675.79,15837.9,12.76,30,5,71.43,-22540.9,-4508.18,-5.34,6,50
9 (KSQ),8892.83,1.78,0.3,0.16,54.55,-64735.2,-26.67,-64735.2,-11.3,0.14,0.01,4.83,2.17,2.17,6123.08,0.23,8.12,-0.64,-1.41,0.0138,4,2223.21,-3.54,15,2,50,16477.86,8238.93,7.19,14.5,2,50,-7585.03,-3792.52,-14.27,15.5,80
5 (TDT),8773.35,1.75,0.31,0.16,52.33,-5104.72,-7.69,-5104.72,-0.99,1.72,0.16,52.61,5.96,5.96,1664.72,0.05,0.18,-28.75,0.93,0.0028,4,2193.34,3.28,23,2,50,10540.67,5270.34,10.4,35.5,2,50,-1767.32,-883.66,-3.84,10.5,40
4 (PHC),8423.04,1.68,0.4,0.16,38.62,-12235.21,-8.37,-12235.21,-2.36,0.69,0.07,16.39,2.47,2.47,2690.64,0.31,1,-5.26,1.82,0.0188,2,4211.52,4.29,20.5,1,50,14152.25,14152.25,11.69,35,1,50,-5729.21,-5729.21,-3.12,6,30
2 (VIB),7949.52,1.59,0.19,0.15,78.02,-5272.63,-8.7,-5272.63,-1.03,1.51,0.14,75.84, N/A, N/A,2127.9,0.21,0.29,-18.33, N/A,0.0126,1,7949.52,16.55,48,1,100,7949.52,7949.52,16.55,48,0,0,0,  N/A,  N/A,  N/A,10
5 (HT1),7936.31,1.59,1.03,0.15,14.19,-15541.07,-10.45,-29540.84,-5.5,0.27,0.03,2.58,1.42,2.13,5657.9,0.36,1.63,-3.23,0.93,0.0218,5,1587.26,4.07,29.6,2,40,26866,13433,16.59,51.5,3,60,-18929.69,-6309.9,-4.28,15,40
6 (HQC),7879.4,1.58,0.82,0.15,17.84,-19240.74,-3.64,-22379.33,-4.23,0.35,0.03,4.22,4.64,4.64,3001.07,0.42,2.37,-2.21,-0.49,0.0254,2,3939.7,0.04,13.5,1,50,10046.96,10046.96,2.01,22,1,50,-2167.56,-2167.56,-1.92,5,50
10 (HVN),7915.97,1.58,1.79,0.15,8.18,-52336.29,-9.69,-52336.29,-9.66,0.15,0.02,0.85,1.54,3.07,4367.13,0.12,3.71,-1.42,0.3,0.0072,3,2638.66,0.57,17,1,33.33,22698.46,22698.46,4.58,31,2,66.67,-14782.49,-7391.24,-1.44,10,90
6 (VGC),7804.66,1.56,0.25,0.14,58.71,-6151.37,-5.68,-6151.37,-1.2,1.27,0.12,48.87, N/A, N/A,2095.53,0.49,0.52,-10.2, N/A,0.0292,1,7804.66,8.12,34,1,100,7804.66,7804.66,8.12,34,0,0,0,  N/A,  N/A,  N/A,50
5 (VPH),7756.61,1.55,0.2,0.14,72.69,-7028.73,-10.17,-9765.27,-1.89,0.79,0.08,38.43,6.14,6.14,2441.82,0.45,1,-5.28,3.15,0.0271,2,3878.3,8.25,18,1,50,9266.11,9266.11,17.56,28,1,50,-1509.51,-1509.51,-1.07,8,40
8 (DVN),7698.02,1.54,0.11,0.14,127.12,-11595.53,-2.3,-11595.53,-2.3,0.66,0.06,55.34, N/A, N/A,2214.56,0.29,0.04,-118.45, N/A,0.0172,1,7698.02,1.54,4,1,100,7698.02,7698.02,1.54,4,0,0,0,  N/A,  N/A,  N/A,70
8 (VGT),7600.98,1.52,0.97,0.14,14.48,-25799.19,-4.96,-25799.19,-4.96,0.29,0.03,2.92, N/A, N/A,2401.51,0.23,0.98,-5.34, N/A,0.0136,1,7600.98,1.52,27,1,100,7600.98,7600.98,1.52,27,0,0,0,  N/A,  N/A,  N/A,70
5 (CCL),7100.26,1.42,0.1,0.13,132.76,-16077.11,-43.56,-18805.31,-3.58,0.38,0.04,37.04,5.25,2.62,2441.78,0.38,1.78,-2.97,2.07,0.0225,3,2366.75,22.85,24.67,2,66.67,8772.8,4386.4,36.15,34,1,33.33,-1672.54,-1672.54,-3.76,6,40
7 (CTG),7048.63,1.41,5.34,0.13,2.44,-79253.13,-13.96,-86354.37,-14.55,0.08,0.01,0.17,1.06,1.7,25125.16,0.15,8.03,-0.66,0.24,0.0092,13,542.2,1.11,18,5,38.46,118989.38,23797.88,11.2,26.6,8,61.54,-111940.75,-13992.59,-5.19,12.63,60
8 (PHR),6993.65,1.4,7.16,0.13,1.81,-122864.88,-19.58,-122864.88,-19.51,0.06,0.01,0.09,1.04,3.37,19193.41,0.08,9.67,-0.54,-0.13,0.0047,17,411.39,0.07,15.59,4,23.53,190274.95,47568.74,10.88,30.5,13,76.47,-183281.3,-14098.56,-3.26,11,70
5 (NT2),6810.93,1.36,4.58,0.13,2.75,-53601.48,-10.81,-61570.42,-12.13,0.11,0.01,0.23,1.1,1.47,8382.22,0.11,2.65,-1.99,0.36,0.0068,7,972.99,1.18,22,3,42.86,72644.46,24214.82,8.14,35.33,4,57.14,-65833.53,-16458.38,-4.04,12,40
4 (EIB),6766.91,1.35,0.29,0.13,43.87,-9600.7,-6.15,-9755.55,-1.89,0.69,0.07,23.23,44.7,44.7,2029.94,0.37,0.95,-5.54,2.2,0.0223,2,3383.46,1.94,15,1,50,6921.77,6921.77,4.97,27,1,50,-154.86,-154.86,-1.09,3,30
5 (FCM),6615.75,1.32,0.22,0.12,55.48,-10908.12,-10.39,-10908.12,-2.12,0.61,0.06,26.2,16.83,16.83,1985.15,0.41,0.89,-5.93,1.3,0.0247,2,3307.88,2.29,18,1,50,7033.81,7033.81,7.83,31,1,50,-418.05,-418.05,-3.24,5,40
5 (CTG),6556.11,1.31,10,0.12,1.21,-58232.67,-13.83,-166515.4,-27.33,0.04,0,0.04,1.03,2.57,22212.94,0.07,10.13,-0.52,0.03,0.0039,28,234.15,0.3,12.36,8,28.57,228565.04,28570.63,7.72,27,20,71.43,-222008.94,-11100.45,-2.67,6.5,40
7 (LGL),6137.98,1.23,0.37,0.11,30.88,-8007.03,-11.9,-11632.61,-2.25,0.53,0.05,13.7,3.29,4.93,2077.96,0.3,0.69,-7.66,0.59,0.0178,5,1227.6,1.3,18.2,2,40,8823,4411.5,8.23,39,3,60,-2685.02,-895.01,-3.32,4.33,60
9 (HVN),6046.63,1.21,2.16,0.11,5.18,-49732.49,-9.95,-76810.69,-14.97,0.08,0.01,0.35,1.13,2.25,9834.75,-0.02,4.45,-1.19,0.13,-0.0011,3,2015.54,0.69,20.33,1,33.33,53788.57,53788.57,11.91,35,2,66.67,-47741.93,-23870.97,-4.92,13,80
5 (FTS),6038.49,1.21,0.16,0.11,68.81,-4037.18,-12.5,-5297.43,-1.06,1.14,0.11,64.98,2.57,7.7,1770.96,-0.11,0.35,-14.96,1.15,-0.0063,4,1509.62,7.21,21,1,25,9891.16,9891.16,41.96,68,3,75,-3852.67,-1284.22,-4.38,5.33,40
3 (CTG),6021.58,1.2,0.97,0.11,11.5,-19887.41,-3.79,-19887.41,-3.78,0.3,0.03,3.04, N/A, N/A,1963.57,0.16,1.09,-4.85, N/A,0.0094,1,6021.58,1.21,27,1,100,6021.58,6021.58,1.21,27,0,0,0,  N/A,  N/A,  N/A,20
6 (IDJ),5929.53,1.19,0.15,0.11,72.91,-15310.39,-13.25,-15310.39,-2.95,0.39,0.04,24.68, N/A, N/A,1564.37,0.16,2.26,-2.34, N/A,0.0094,1,5929.53,6.09,20,1,100,5929.53,5929.53,6.09,20,0,0,0,  N/A,  N/A,  N/A,50
5 (HDG),5938.98,1.19,0.78,0.11,14.14,-16221.5,-10.12,-31170.98,-5.8,0.19,0.02,2.44,1.29,1.29,5893.92,0.22,1.96,-2.7,1.15,0.0133,4,1484.75,4.11,22,2,50,26451.54,13225.77,12.2,36,2,50,-20512.56,-10256.28,-3.98,8,40
7 (VTO),5917.28,1.18,0.51,0.11,21.59,-22257.12,-16.33,-22257.12,-4.24,0.27,0.03,5.09,1.83,4.56,1876.75,0.29,2.93,-1.81,1.2,0.0177,14,422.66,5.5,15.93,4,28.57,13085.48,3271.37,24.85,40.5,10,71.43,-7168.2,-716.82,-2.24,6.1,60
8 (TTH),5620.76,1.12,0.75,0.1,13.81,-67423.44,-16.39,-67423.44,-11.83,0.08,0.01,1.17,1.71,4.28,4125.59,0.16,4.53,-1.17,-1.11,0.0093,7,802.97,-1.43,12.57,2,28.57,13534.92,6767.46,7.06,30,5,71.43,-7914.17,-1582.83,-4.83,5.6,70
6 (EVF),5305.07,1.06,0.11,0.1,91.15,-2990.51,-6.33,-2990.51,-0.59,1.77,0.17,154.93, N/A, N/A,389.01,0.05,0.03,-190.37, N/A,0.0032,1,5305.07,13.63,36,1,100,5305.07,5305.07,13.63,36,0,0,0,  N/A,  N/A,  N/A,50
7 (PVD),5290.31,1.06,17.47,0.1,0.56,-86988.56,-15.56,-293699.36,-37.32,0.02,0,0.02,1.01,2.43,77619.87,0.11,21.67,-0.24,0.13,0.0064,34,155.6,0.66,17.26,10,29.41,406532,40653.2,9.98,32.7,24,70.59,-401241.69,-16718.4,-3.23,10.83,60
6 (TPB),5264.16,1.05,0.91,0.1,10.67,-41221.18,-10.5,-41221.18,-7.66,0.13,0.01,1.39,3.18,3.18,1972.98,0.23,2.53,-2.09,0.43,0.0139,2,2632.08,0.63,21.5,1,50,7676.21,7676.21,2.17,17,1,50,-2412.05,-2412.05,-0.91,26,50
7 (PVT),5217.42,1.04,2.61,0.1,3.71,-53486.86,-14.93,-84801.81,-14.37,0.06,0.01,0.26,1.07,1.07,26402.09,-0.08,9.48,-0.56,1.2,-0.0046,6,869.57,10.14,25.83,3,50,83252.87,27750.96,25.24,37.33,3,50,-78035.46,-26011.82,-4.95,14.33,60
5 (HNG),5092.09,1.02,2.31,0.09,4.08,-45854.1,-7.89,-76014.1,-13.08,0.07,0.01,0.31,1.1,4.42,13433.59,0.08,3.92,-1.35,0.07,0.005,5,1018.42,0.36,13.4,1,20,54064.08,54064.08,11.25,29,4,80,-48971.99,-12243,-2.37,9.5,40
6 (OIL),5058.22,1.01,0.37,0.09,25.34,-7094.03,-4.94,-7356.32,-1.47,0.69,0.06,17.22,1.71,1.71,1714.05,-0.17,0.4,-13.17,1.27,-0.01,2,2529.11,2.58,18.5,1,50,12144.7,12144.7,9,35,1,50,-7086.48,-7086.48,-3.83,2,50
9 (LTG),4915.12,0.98,1.25,0.09,7.29,-59514.19,-11.92,-59514.19,-11.9,0.08,0.01,0.61,1.08,1.08,8416.71,-0.09,1.77,-2.99,1.38,-0.0056,2,2457.56,10.94,27,1,50,64429.31,64429.31,33.8,36,1,50,-59514.19,-59514.19,-11.93,18,80
3 (TVC),4918.12,0.98,0.56,0.09,16.26,-9651.34,-7.14,-9651.34,-1.9,0.51,0.05,8.55,1.56,6.24,2027.44,0.19,0.78,-6.79,-0.01,0.0114,5,983.62,0.28,14.4,1,20,13717.5,13717.5,12.29,47,4,80,-8799.38,-2199.84,-2.73,6.25,20
6 (SMC),4846.4,0.97,0.63,0.09,14.2,-22723.69,-10.34,-22723.69,-4.47,0.21,0.02,3.18,1.39,4.16,3100.51,0.14,1.33,-3.99,-0.24,0.0081,4,1211.6,-0.01,14,1,25,17416.06,17416.06,8.16,23,3,75,-12569.65,-4189.88,-2.73,11,50
10 (HCM),4675.36,0.94,0.09,0.09,99.71,-5258.69,-8.46,-5258.69,-1.03,0.89,0.08,96.6, N/A, N/A,586.18,0.05,0.93,-5.72, N/A,0.0029,1,4675.36,8.88,21,1,100,4675.36,4675.36,8.88,21,0,0,0,  N/A,  N/A,  N/A,90
5 (QCG),4463.08,0.89,0.03,0.08,282.38,-10247.74,-43.73,-10247.74,-1.99,0.44,0.04,141.83, N/A, N/A,1124.07,0.13,0.44,-12.05, N/A,0.0077,1,4463.08,51.2,28,1,100,4463.08,4463.08,51.2,28,0,0,0,  N/A,  N/A,  N/A,40
9 (TVN),4241.8,0.85,0.17,0.08,45.9,-24438.04,-6.94,-24438.04,-4.62,0.17,0.02,9.93, N/A, N/A,836.03,0.02,0.17,-30.56, N/A,0.0014,1,4241.8,1.31,8,1,100,4241.8,4241.8,1.31,8,0,0,0,  N/A,  N/A,  N/A,80
10 (VPI),3898.52,0.78,1.18,0.07,6.11,-9489.35,-2.6,-11535.54,-2.29,0.34,0.03,2.67,1.77,1.77,1238.8,0.27,0.28,-19.3,0.13,0.0159,2,1949.26,0.53,22.5,1,50,8932.04,8932.04,2.45,36,1,50,-5033.53,-5033.53,-1.4,9,90
8 (CSV),3894.36,0.78,0.61,0.07,11.8,-41608.62,-8.41,-41608.62,-7.7,0.09,0.01,1.53, N/A, N/A,1939.78,0.27,4.2,-1.27, N/A,0.0163,1,3894.36,0.86,19,1,100,3894.36,3894.36,0.86,19,0,0,0,  N/A,  N/A,  N/A,70
3 (MBS),3799.45,0.76,0.56,0.07,12.56,-20121.96,-10.13,-20121.96,-3.88,0.19,0.02,3.24,6.07,12.14,1536.64,0.22,0.85,-6.3,0.13,0.0132,3,1266.48,0.49,19.67,1,33.33,4548.71,4548.71,3.96,36,2,66.67,-749.26,-374.63,-1.25,11.5,20
9 (VNM),3816.91,0.76,0.28,0.07,24.86,-8201.79,-5.32,-8201.79,-1.6,0.47,0.04,15.52, N/A, N/A,702.92,0.05,1.58,-3.38, N/A,0.0033,1,3816.91,2.69,27,1,100,3816.91,3816.91,2.69,27,0,0,0,  N/A,  N/A,  N/A,80
9 (HPG),3738.21,0.75,0.1,0.07,70.28,-3825.5,-9.96,-3825.5,-0.75,0.98,0.09,93.24,159.42,79.71,1090.93,0.38,0.64,-8.36,2.29,0.0229,3,1246.07,3.74,16.67,2,66.67,3761.8,1880.9,6.53,23.5,1,33.33,-23.6,-23.6,-1.85,3,80
9 (DRI),3585.03,0.72,0.07,0.07,92.72,-1455.58,-5.13,-1455.58,-0.29,2.46,0.23,319.38, N/A, N/A,307.25,0.05,0.02,-317.91, N/A,0.0033,1,3585.03,13.3,34,1,100,3585.03,3585.03,13.3,34,0,0,0,  N/A,  N/A,  N/A,80
9 (AAA),3297.32,0.66,0.3,0.06,20.08,-31159.92,-15.71,-31159.92,-5.97,0.11,0.01,3.37,3.49,6.99,1281.68,0.17,3.19,-1.67,2.12,0.01,3,1099.11,2.72,15.33,1,33.33,4619.15,4619.15,9.19,32,2,66.67,-1321.83,-660.92,-0.52,7,80
10 (TDC),3209.84,0.64,0.23,0.06,26.45,-9881.33,-15.16,-10903.58,-2.12,0.29,0.03,12.46,3.74,7.47,1028.02,0.11,1.91,-2.8,-0.34,0.0066,3,1069.95,0.01,16,1,33.33,4382.56,4382.56,4.92,27,2,66.67,-1172.72,-586.36,-2.44,10.5,90
2 (DXP),3170.91,0.63,0.02,0.06,318.1,0,0,0,0,  N/A,  N/A,  N/A, N/A, N/A,61.25,0.01,0,  N/A, N/A,0.0006,1,3170.91,1.28,2,1,100,3170.91,3170.91,1.28,2,0,0,0,  N/A,  N/A,  N/A,10
3 (VPI),3060.75,0.61,2.48,0.06,2.29,-17336.52,-5.68,-33061.41,-6.2,0.09,0.01,0.37,1.16,2.33,4772.24,0.24,1.96,-2.72,0.27,0.0147,6,510.12,0.53,16.17,2,33.33,21689.38,10844.69,3.95,33.5,4,66.67,-18628.63,-4657.16,-1.18,7.5,20
6 (DAH),2993.1,0.6,0.23,0.06,23.76,-11538.45,-7,-11538.45,-2.25,0.26,0.02,10.56, N/A, N/A,885.78,0.11,0.4,-13.44, N/A,0.0063,1,2993.1,1.97,21,1,100,2993.1,2993.1,1.97,21,0,0,0,  N/A,  N/A,  N/A,50
5 (LGL),2862.97,0.57,0.25,0.05,21.19,-12047.66,-9.09,-12047.66,-2.34,0.24,0.02,9.06, N/A, N/A,1139.63,0.23,0.99,-5.38, N/A,0.0139,1,2862.97,2.44,28,1,100,2862.97,2862.97,2.44,28,0,0,0,  N/A,  N/A,  N/A,40
7 (FTS),2766.57,0.55,0.34,0.05,14.95,-10497.58,-7.65,-10497.58,-2.05,0.26,0.03,7.31, N/A, N/A,678.16,0.27,0.11,-47.1,3.86,0.0162,2,1383.29,3.85,18.5,2,100,2766.57,1383.29,3.85,18.5,0,0,0,  N/A,  N/A,  N/A,60
9 (NKG),2708.64,0.54,2.26,0.05,2.22,-71107.75,-15.2,-144273.57,-22.68,0.02,0,0.1,1.03,2.58,18617.6,0.11,11.32,-0.47,0.4,0.0064,7,386.95,1.83,17.43,2,28.57,83578.86,41789.43,18.16,25.5,5,71.43,-80870.22,-16174.04,-4.7,14.2,80
7 (DRI),2663.64,0.53,0.13,0.05,37.53,-3784.97,-10.61,-3784.97,-0.75,0.7,0.07,50.22,3.43,1.71,692.87,0.15,0.21,-25.78,2.23,0.0089,3,887.88,8.35,32.67,2,66.67,3760.78,1880.39,14.77,42,1,33.33,-1097.13,-1097.13,-4.48,14,60
6 (TAR),2666.91,0.53,0.28,0.05,17.45,-11273.29,-7.94,-11273.29,-2.19,0.24,0.02,7.95, N/A, N/A,842.76,0.16,0.63,-8.44, N/A,0.0095,1,2666.91,2.09,30,1,100,2666.91,2666.91,2.09,30,0,0,0,  N/A,  N/A,  N/A,50
2 (CRE),2376.55,0.48,0.21,0.04,21.38,-4248.04,-5.26,-4999.94,-0.99,0.48,0.04,21.66,6.74,6.74,752.1,0.25,0.32,-16.58,2.47,0.0149,2,1188.28,1.69,17,1,50,2790.46,2790.46,3.78,21,1,50,-413.91,-413.91,-0.4,13,10
10 (NRC),2373.19,0.47,0.06,0.04,71.07,-3813.28,-12.64,-3813.28,-0.76,0.62,0.06,93.82, N/A, N/A,519.86,0.12,0.15,-36.58, N/A,0.007,1,2373.19,8.88,29,1,100,2373.19,2373.19,8.88,29,0,0,0,  N/A,  N/A,  N/A,90
9 (PVS),2321.73,0.46,8.99,0.04,0.48,-110227.54,-16.39,-181449.32,-26.97,0.01,0,0.02,1.01,2.43,29236,0.28,14.32,-0.37,-0.29,0.0166,17,136.57,-0.22,16.65,5,29.41,207468.58,41493.72,9.72,37,12,70.59,-205146.84,-17095.57,-4.36,8.17,80
7 (CSV),2228.93,0.45,0.28,0.04,14.95,-4072.94,-4.75,-4072.94,-0.8,0.55,0.05,18.59, N/A, N/A,675.12,0.42,0.47,-11.47, N/A,0.025,1,2228.93,2.81,47,1,100,2228.93,2228.93,2.81,47,0,0,0,  N/A,  N/A,  N/A,60
7 (S99),2138.95,0.43,0.22,0.04,17.96,-3453.61,-9.43,-6498.58,-1.3,0.33,0.03,13.81,1.32,2.21,1606.52,0.12,0.28,-18.83,0.88,0.0075,8,267.37,2.05,12.25,3,37.5,8726.54,2908.85,10.38,24.67,5,62.5,-6587.59,-1317.52,-2.96,4.8,60
