No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
6 (POW),-6885.84,-1.38,0.19,-0.13,-69.27,-17668.55,-3.54,-17668.55,-3.53,-0.39,-0.04,-19.62,0, N/A,1962.72,-0.25,0.57,-9.68,  N/A,-0.0148,1,-6885.84,-1.38,6,0,0,0,  N/A,  N/A,  N/A,1,100,-6885.84,-6885.84,-1.38,6,50
7 (PAN),-6965.2,-1.39,0.01,-0.13,-1172.74,-6965.2,-9.14,-6965.2,-1.39,-1,-0.09,-841.85,0, N/A,1555.91,-0.15,1.35,-4.11,  N/A,-0.0092,1,-6965.2,-9.15,3,0,0,0,  N/A,  N/A,  N/A,1,100,-6965.2,-6965.2,-9.15,3,60
4 (HII),-7031.69,-1.41,1.11,-0.13,-11.89,-23594.03,-10.06,-30233.18,-6.02,-0.23,-0.02,-1.97,0.75,2.25,5000.58,-0.19,1.94,-2.84,-3.03,-0.0114,4,-1757.92,-3.74,14.25,1,25,21139.4,21139.4,4.79,18,3,75,-28171.09,-9390.36,-6.58,13,30
3 (TVB),-7133.36,-1.43,0.03,-0.13,-415.8,-3314.27,-5.48,-7133.36,-1.43,-1,-0.09,-291.45,0, N/A,1881.18,-0.22,0.49,-11.3,-12.19,-0.0135,4,-1783.34,-2.54,2.75,0,0,0,  N/A,  N/A,  N/A,4,100,-7133.36,-1783.34,-2.54,2.75,20
6 (PHC),-7151.07,-1.43,0.16,-0.13,-82.62,-5715.52,-4.87,-7633.32,-1.53,-0.94,-0.09,-54.12,0, N/A,1406.83,-0.19,0.35,-16.03,-8.87,-0.0116,5,-1430.21,-2.19,6,0,0,0,  N/A,  N/A,  N/A,5,100,-7151.07,-1430.21,-2.19,6,50
4 (TVB),-7205.57,-1.44,0.09,-0.14,-152.34,-5917.79,-11.11,-7652.09,-1.53,-0.94,-0.09,-99.59,0, N/A,1344.35,-0.7,0.91,-6.1,-12.61,-0.0422,10,-720.56,-2.17,4.5,0,0,0,  N/A,  N/A,  N/A,10,100,-7205.57,-720.56,-2.17,4.5,30
7 (HAH),-7200.23,-1.44,0.07,-0.13,-186.26,-5675.88,-5.63,-7200.23,-1.44,-1,-0.09,-129.34,0, N/A,1497.82,-0.59,0.82,-6.78,-8.5,-0.0355,3,-2400.08,-2.22,6.33,0,0,0,  N/A,  N/A,  N/A,3,100,-7200.23,-2400.08,-2.22,6.33,60
5 (PLC),-7210.74,-1.44,0.45,-0.14,-30.29,-16736.96,-6.25,-16736.96,-3.28,-0.43,-0.04,-9.22,0, N/A,1963.08,-0.49,2.08,-2.66,  N/A,-0.0294,1,-7210.74,-2.79,24,0,0,0,  N/A,  N/A,  N/A,1,100,-7210.74,-7210.74,-2.79,24,40
7 (VHC),-7238.33,-1.45,0.92,-0.14,-14.75,-44254.09,-8.33,-44254.09,-8.33,-0.16,-0.02,-1.77,0.61,1.22,6106.93,0.06,2.7,-2.05,0.68,0.0036,3,-2412.78,1.89,24.33,1,33.33,11237.22,11237.22,11.23,55,2,66.67,-18475.56,-9237.78,-2.77,9,60
8 (SD9),-7343.52,-1.47,0.45,-0.14,-30.56,-13682.1,-19.05,-22051.65,-4.28,-0.33,-0.03,-7.13,0.3,0.8,2456.4,-0.45,3.38,-1.64,-2.61,-0.0268,11,-667.59,-1.63,12.36,3,27.27,3144.25,1048.08,2.5,18.33,8,72.73,-10487.76,-1310.97,-3.19,10.13,70
7 (NT2),-7353.85,-1.47,0.93,-0.14,-14.81,-14364.73,-5.43,-20727.16,-4.04,-0.35,-0.03,-3.67,0.33,0.65,2418.15,-0.15,1.46,-3.79,-3.12,-0.0092,3,-2451.28,-1.29,16.33,1,33.33,3560.12,3560.12,1.2,32,2,66.67,-10913.97,-5456.99,-2.53,8.5,60
6 (DBC),-7333.39,-1.47,0.45,-0.14,-30.54,-16535.04,-12.67,-22200.84,-4.31,-0.33,-0.03,-7.08,0.24,0.36,2634.96,-0.06,2.3,-2.41,-0.73,-0.0035,5,-1466.68,-0.13,12,2,40,2329.4,1164.7,2.11,17.5,3,60,-9662.79,-3220.93,-1.62,8.33,50
2 (DAG),-7433.99,-1.49,0.19,-0.14,-74.37,-19854.05,-6.09,-19854.05,-3.87,-0.37,-0.04,-19.19,0, N/A,1233.32,-0.09,0.66,-8.39,  N/A,-0.0054,1,-7433.99,-2.37,9,0,0,0,  N/A,  N/A,  N/A,1,100,-7433.99,-7433.99,-2.37,9,10
6 (ELC),-7511.48,-1.5,0.05,-0.14,-281.38,-4277.95,-5.26,-8206.07,-1.64,-0.92,-0.09,-171.68,0, N/A,1099.46,-0.64,1.14,-4.85,-20.54,-0.0381,2,-3755.74,-3.13,3.5,0,0,0,  N/A,  N/A,  N/A,2,100,-7511.48,-3755.74,-3.13,3.5,50
4 (VHC),-7568.48,-1.51,0.54,-0.14,-26.44,-24341.22,-6.73,-24341.22,-4.78,-0.31,-0.03,-5.54,0, N/A,1651.72,-0.32,1.47,-3.76,-61.51,-0.0191,2,-3784.24,-0.88,11,0,0,0,  N/A,  N/A,  N/A,2,100,-7568.48,-3784.24,-0.88,11,30
8 (IDJ),-7538.09,-1.51,0.03,-0.14,-446.99,-6015.83,-15.32,-8273.28,-1.65,-0.91,-0.09,-270.54,0, N/A,282.88,-0.67,0.35,-15.9,-14.4,-0.0402,3,-2512.7,-7.61,6.33,0,0,0,  N/A,  N/A,  N/A,3,100,-7538.09,-2512.7,-7.61,6.33,70
6 (VRE),-7602.1,-1.52,0.19,-0.14,-76.72,-27902.07,-5.49,-27902.07,-5.46,-0.27,-0.03,-14.04,0, N/A,1769.22,-0.15,0.94,-5.88,  N/A,-0.0091,1,-7602.1,-1.53,6,0,0,0,  N/A,  N/A,  N/A,1,100,-7602.1,-7602.1,-1.53,6,50
7 (VRE),-7602.1,-1.52,0.19,-0.14,-76.72,-27902.07,-5.49,-27902.07,-5.46,-0.27,-0.03,-14.04,0, N/A,1769.22,-0.15,0.94,-5.88,  N/A,-0.0091,1,-7602.1,-1.53,6,0,0,0,  N/A,  N/A,  N/A,1,100,-7602.1,-7602.1,-1.53,6,60
10 (LMH),-7635.44,-1.53,0.91,-0.14,-15.7,-52447.53,-9.59,-54588.59,-9.98,-0.14,-0.01,-1.57,0, N/A,2410.77,-0.15,3.28,-1.69,-5.75,-0.009,2,-3817.72,-1.53,14,0,0,0,  N/A,  N/A,  N/A,2,100,-7635.44,-3817.72,-1.53,14,90
8 (TVB),-7762.24,-1.55,0.08,-0.15,-180.4,-7012.56,-6.38,-8453.12,-1.69,-0.92,-0.09,-106.85,0, N/A,1812.89,-0.44,0.8,-6.9,-11.61,-0.0264,4,-1940.56,-2.94,5,0,0,0,  N/A,  N/A,  N/A,4,100,-7762.24,-1940.56,-2.94,5,70
9 (VPB),-7799.52,-1.56,0.11,-0.15,-130.58,-11335.11,-2.26,-11335.11,-2.26,-0.69,-0.06,-57.88,0, N/A,1892.81,-0.18,0.59,-9.47,  N/A,-0.0105,1,-7799.52,-1.56,4,0,0,0,  N/A,  N/A,  N/A,1,100,-7799.52,-7799.52,-1.56,4,80
7 (VGT),-7806.68,-1.56,0.21,-0.15,-69.4,-7806.68,-3.55,-7806.68,-1.56,-1,-0.09,-44.45,0, N/A,2117.43,-0.23,0.56,-9.95,  N/A,-0.0138,1,-7806.68,-3.56,14,0,0,0,  N/A,  N/A,  N/A,1,100,-7806.68,-7806.68,-3.56,14,60
8 (HDC),-7812.24,-1.56,0.39,-0.15,-37.91,-8571.76,-9.43,-13326.05,-2.67,-0.59,-0.05,-14.22,0.4,1.59,2762.17,-0.34,0.92,-6,-1.41,-0.0203,5,-1562.45,-1.65,15.8,1,20,5173.24,5173.24,7.86,45,4,80,-12985.49,-3246.37,-4.03,8.5,70
4 (SHB),-7784.55,-1.56,1.31,-0.15,-11.17,-36500.86,-6.82,-43286.72,-8.08,-0.18,-0.02,-1.38,0, N/A,3181.37,-0.19,3.52,-1.57,-7.28,-0.0112,2,-3892.27,-0.78,18.5,0,0,0,  N/A,  N/A,  N/A,2,100,-7784.55,-3892.27,-0.78,18.5,30
3 (POW),-7870.13,-1.57,1.19,-0.15,-12.36,-25540.29,-5,-25540.29,-5,-0.31,-0.03,-2.47,0, N/A,2300.53,-0.22,1.54,-3.6,-7.33,-0.0135,2,-3935.06,-0.79,17,0,0,0,  N/A,  N/A,  N/A,2,100,-7870.13,-3935.06,-0.79,17,20
8 (TNG),-7893.8,-1.58,0.24,-0.15,-61.25,-20157.31,-19.05,-27060.87,-5.26,-0.29,-0.03,-11.64,0.14,0.22,2545.7,-0.32,2.38,-2.33,0.62,-0.0194,10,-789.38,1.81,13,4,40,1323.58,330.89,9.39,22.5,6,60,-9217.38,-1536.23,-3.24,6.67,70
1 (HHP),-7953.73,-1.59,0.03,-0.15,-496.22,-9211.6,-4.54,-9211.6,-1.84,-0.86,-0.08,-269.35,0, N/A,2215.29,-0.25,0.6,-9.22,  N/A,-0.0147,1,-7953.73,-3.92,3,0,0,0,  N/A,  N/A,  N/A,1,100,-7953.73,-7953.73,-3.92,3,0
3 (CTD),-8023.97,-1.6,0.78,-0.15,-19.19,-21778.66,-4.3,-21778.66,-4.3,-0.37,-0.04,-4.47,0, N/A,2261.73,-0.24,1.54,-3.6,  N/A,-0.0143,1,-8023.97,-1.61,22,0,0,0,  N/A,  N/A,  N/A,1,100,-8023.97,-8023.97,-1.61,22,20
5 (HDG),-8049.28,-1.61,0.07,-0.15,-207.07,-7480.11,-8.17,-10989,-2.18,-0.73,-0.07,-94.77,0, N/A,2317.8,-0.31,0.98,-5.66,-83.41,-0.0187,2,-4024.64,-4.51,6.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8049.28,-4024.64,-4.51,6.5,40
10 (ITD),-8047.27,-1.61,0.96,-0.15,-15.69,-42010.83,-23.86,-50055.14,-9.52,-0.16,-0.02,-1.65,0.79,1.32,8626.71,-0.11,5.98,-0.93,1.17,-0.0065,8,-1005.91,7.25,22.38,3,37.5,30796.55,10265.52,27.77,39,5,62.5,-38843.82,-7768.76,-5.07,12.4,90
9 (PLC),-8051.43,-1.61,0.59,-0.15,-25.61,-11794.6,-13.64,-11794.6,-2.34,-0.68,-0.06,-10.94,0.2,0.33,1992.04,-0.54,1.68,-3.3,-1.42,-0.0325,8,-1006.43,-1.6,16.63,3,37.5,1959.94,653.31,3.47,26.33,5,62.5,-10011.37,-2002.27,-4.65,10.8,80
8 (VIB),-8036.19,-1.61,0.22,-0.15,-68.75,-13375.37,-6.07,-13375.37,-2.65,-0.6,-0.06,-25.97,0, N/A,1649.62,-0.29,0.74,-7.52,-10.43,-0.0174,2,-4018.09,-3.36,7,0,0,0,  N/A,  N/A,  N/A,2,100,-8036.19,-4018.09,-3.36,7,70
5 (HAX),-8075.3,-1.62,0.23,-0.15,-65.05,-23644.99,-14.12,-24431.98,-4.73,-0.33,-0.03,-13.75,0, N/A,2407.65,-0.34,2.33,-2.39,-32.35,-0.0202,2,-4037.65,-4.36,19,0,0,0,  N/A,  N/A,  N/A,2,100,-8075.3,-4037.65,-4.36,19,40
4 (TTF),-8084.75,-1.62,0.76,-0.15,-20.04,-37373.59,-28.69,-67370.84,-12.07,-0.12,-0.01,-1.66,0.81,2.02,8772.83,0.17,4.66,-1.19,-0.38,0.0102,7,-1154.96,-0.84,11.57,2,28.57,33931.53,16965.76,15.26,18.5,5,71.43,-42016.28,-8403.26,-7.28,8.8,30
2 (HCD),-8075.57,-1.62,0.12,-0.15,-129.1,-7850.44,-14.14,-15032.6,-2.97,-0.54,-0.05,-43.54,0.08,0.23,2163.98,-0.22,1.06,-5.23,-3.64,-0.0133,4,-2018.89,-4.28,15,1,25,673.2,673.2,1.8,29,3,75,-8748.77,-2916.26,-6.31,10.33,10
10 (KDH),-8088.32,-1.62,0.19,-0.15,-78.09,-5832.1,-8.94,-8088.32,-1.62,-1,-0.09,-48.27,0, N/A,1892.11,-0.23,1.52,-3.66,-10.35,-0.0137,4,-2022.08,-3.26,10.5,0,0,0,  N/A,  N/A,  N/A,4,100,-8088.32,-2022.08,-3.26,10.5,90
3 (HVN),-8226.56,-1.65,1.84,-0.15,-8.37,-44130.74,-8.62,-69216.13,-13.49,-0.12,-0.01,-0.62,0.8,0.8,10898,-0.42,5.6,-0.99,-0.54,-0.0249,4,-2056.64,-0.28,13.5,2,50,32141.74,16070.87,3.57,18.5,2,50,-40368.29,-20184.15,-4.13,8.5,20
7 (VIP),-8233.27,-1.65,1.05,-0.15,-14.73,-19697.02,-20,-32168.42,-6.19,-0.26,-0.02,-2.38,0.71,0.81,7990.39,-0.23,4.11,-1.35,0.99,-0.0139,15,-548.88,5.25,16.67,7,46.67,19753.26,2821.89,14.74,28.14,8,53.33,-27986.52,-3498.32,-3.05,6.63,60
3 (PLP),-8368.8,-1.67,0.03,-0.16,-459.5,-8364.98,-10.44,-8387.37,-1.68,-1,-0.09,-273.93,0, N/A,2378.66,-0.38,0.86,-6.48,-8.65,-0.0228,2,-4184.4,-5.57,4.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8368.8,-4184.4,-5.57,4.5,20
4 (HPX),-8460.63,-1.69,0.11,-0.16,-141.9,-8460.63,-1.69,-8460.63,-1.69,-1,-0.09,-83.86,0, N/A,677.26,-0.05,0.14,-40.48,  N/A,-0.0028,1,-8460.63,-1.7,4,0,0,0,  N/A,  N/A,  N/A,1,100,-8460.63,-8460.63,-1.7,4,30
9 (PAN),-8439.34,-1.69,0.43,-0.16,-37.03,-9225.78,-10.38,-17600.68,-3.47,-0.48,-0.05,-10.67,0.19,0.58,1619.03,-0.75,2.01,-2.76,-3.1,-0.0449,4,-2109.84,-1.74,15,1,25,2001.55,2001.55,2.45,20,3,75,-10440.89,-3480.3,-3.13,13.33,80
2 (KSH),-8480.64,-1.7,0.09,-0.16,-185.18,-8480.64,-10.03,-8480.64,-1.7,-1,-0.09,-109.18,0, N/A,2355.15,-0.25,0.65,-8.62,  N/A,-0.015,1,-8480.64,-10.04,15,0,0,0,  N/A,  N/A,  N/A,1,100,-8480.64,-8480.64,-10.04,15,10
9 (LIG),-8620.88,-1.72,0.11,-0.16,-146.53,-10768.36,-8.57,-11966.02,-2.38,-0.72,-0.07,-61.64,0, N/A,2154.96,-0.44,1.24,-4.5,-27.71,-0.0264,2,-4310.44,-5.14,10.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8620.88,-4310.44,-5.14,10.5,80
8 (DVN),-8655.29,-1.73,0.24,-0.16,-67.32,-17672.84,-8.52,-17672.84,-3.51,-0.49,-0.05,-19.16,0, N/A,2422.97,-0.25,0.89,-6.23,  N/A,-0.0149,1,-8655.29,-4.24,17,0,0,0,  N/A,  N/A,  N/A,1,100,-8655.29,-8655.29,-4.24,17,70
9 (FCM),-8764.03,-1.75,0.14,-0.16,-117.81,-11869.9,-16.3,-12191.4,-2.43,-0.72,-0.07,-48.48,0.17,0.52,2502.69,-0.41,1.12,-4.95,-2.47,-0.0243,4,-2191.01,-3.53,13.25,1,25,1857.34,1857.34,5.98,15,3,75,-10621.37,-3540.46,-6.7,12.67,80
5 (VOS),-8860.61,-1.77,0.29,-0.17,-57.65,-20069.91,-21.88,-29131.74,-5.61,-0.3,-0.03,-10.28,0.42,2.96,4424.22,-0.29,3.76,-1.48,-1.5,-0.0172,8,-1107.58,-2.41,11.88,1,12.5,6510.9,6510.9,15.78,40,7,87.5,-15371.51,-2195.93,-5.01,7.86,40
2 (CEO),-8907.03,-1.78,0.34,-0.17,-49.74,-14435.82,-2.93,-22359.81,-4.47,-0.4,-0.04,-11.12,0, N/A,685.19,-0.03,0.14,-40.4,-9.74,-0.0018,2,-4453.51,-0.89,5.5,0,0,0,  N/A,  N/A,  N/A,2,100,-8907.03,-4453.51,-0.89,5.5,10
3 (QNS),-9005.94,-1.8,0.24,-0.17,-69.59,-15501.84,-5.93,-15501.84,-3.07,-0.58,-0.05,-22.65,0, N/A,2482.19,-0.4,1.38,-4.03,-350.28,-0.0241,2,-4502.97,-2.49,12.5,0,0,0,  N/A,  N/A,  N/A,2,100,-9005.94,-4502.97,-2.49,12.5,20
6 (TNT),-9006.97,-1.8,0.36,-0.17,-46.55,-16274,-20.93,-28046.89,-5.5,-0.32,-0.03,-8.47,0.4,2.8,3310.79,-0.12,3.64,-1.53,-0.63,-0.0073,8,-1125.87,-0.88,9.75,1,12.5,5996.85,5996.85,20.47,20,7,87.5,-15003.83,-2143.4,-3.93,8.29,50
7 (IDI),-8987.8,-1.8,1.21,-0.17,-13.89,-101381.7,-21.21,-138146.26,-21.96,-0.07,-0.01,-0.63,0.81,1.88,13986.54,-0.1,16.53,-0.34,-1.38,-0.0059,10,-898.78,-1.26,13.1,3,30,37478.55,12492.85,4.75,25,7,70,-46466.35,-6638.05,-3.84,8,60
9 (BVS),-9081.8,-1.82,1.13,-0.17,-15.09,-58599.63,-10.81,-58599.63,-10.79,-0.15,-0.02,-1.4,0.71,0.71,7185.61,0.11,8.83,-0.63,-1.93,0.0067,4,-2270.45,-1.45,9.5,2,50,22651.22,11325.61,2.61,13.5,2,50,-31733.01,-15866.51,-5.5,5.5,80
7 (ITQ),-9221.35,-1.84,0.16,-0.17,-105.73,-17348.63,-6.15,-17348.63,-3.41,-0.53,-0.05,-30.97,0, N/A,2434.81,-0.5,2.13,-2.61,  N/A,-0.0301,1,-9221.35,-3.37,9,0,0,0,  N/A,  N/A,  N/A,1,100,-9221.35,-9221.35,-3.37,9,60
4 (DCS),-9321.17,-1.86,0.6,-0.17,-29.18,-57262.68,-14.29,-68183.22,-12.25,-0.14,-0.01,-2.38,0, N/A,3727.12,-0.26,6.66,-0.84,-8.38,-0.0159,6,-1553.53,-3.86,6.67,0,0,0,  N/A,  N/A,  N/A,6,100,-9321.17,-1553.53,-3.86,6.67,30
6 (VHC),-9292.61,-1.86,0.28,-0.17,-62.27,-9450.48,-11.23,-14477.09,-2.87,-0.64,-0.06,-21.71,0.15,0.22,2579.27,-0.19,1.02,-5.44,-1.34,-0.0116,5,-1858.52,-0.26,14.2,2,40,1627.94,813.97,1.69,18.5,3,60,-10920.55,-3640.18,-1.56,11.33,50
3 (DCM),-9278.82,-1.86,0.27,-0.17,-63.49,-15528.75,-5.77,-15528.75,-3.07,-0.6,-0.06,-20.69,0, N/A,2582.73,-0.25,1.14,-4.88,  N/A,-0.0148,1,-9278.82,-3.53,15,0,0,0,  N/A,  N/A,  N/A,1,100,-9278.82,-9278.82,-3.53,15,20
9 (ITD),-9285.97,-1.86,0.17,-0.17,-105.55,-12864.59,-9.89,-12864.59,-2.55,-0.72,-0.07,-41.32,0.2,0.3,2971.88,-0.38,1.47,-3.79,0.76,-0.0228,5,-1857.19,4.43,23.4,2,40,2354.15,1177.08,19.23,43.5,3,60,-11640.12,-3880.04,-5.44,10,80
1 (VPG),-9466.83,-1.89,0.25,-0.18,-72.09,-24202.59,-11.11,-24202.59,-4.7,-0.39,-0.04,-15.33,0, N/A,1058.18,-0.02,0.44,-12.71,  N/A,-0.0013,1,-9466.83,-4.67,17,0,0,0,  N/A,  N/A,  N/A,1,100,-9466.83,-9466.83,-4.67,17,0
6 (QBS),-9517.36,-1.9,0.23,-0.18,-78.8,-17202.78,-8.54,-24479.28,-4.81,-0.39,-0.04,-16.4,0, N/A,2457.17,-0.53,2.41,-2.31,-6.35,-0.0315,3,-3172.45,-1.48,4.67,0,0,0,  N/A,  N/A,  N/A,3,100,-9517.36,-3172.45,-1.48,4.67,50
2 (DBC),-9526.24,-1.91,0.23,-0.18,-78.42,-9916.51,-4.23,-9916.51,-1.98,-0.96,-0.09,-39.57,0, N/A,2267.53,-0.17,0.56,-9.98,-7.98,-0.0104,2,-4763.12,-2.33,8.5,0,0,0,  N/A,  N/A,  N/A,2,100,-9526.24,-4763.12,-2.33,8.5,10
3 (DBC),-9526.24,-1.91,0.23,-0.18,-78.42,-9916.51,-4.23,-9916.51,-1.98,-0.96,-0.09,-39.57,0, N/A,2267.53,-0.17,0.56,-9.98,-7.98,-0.0104,2,-4763.12,-2.33,8.5,0,0,0,  N/A,  N/A,  N/A,2,100,-9526.24,-4763.12,-2.33,8.5,20
5 (QNS),-9544.78,-1.91,0.56,-0.18,-32.09,-9544.78,-1.91,-9544.78,-1.91,-1,-0.09,-16.81,0, N/A,2432.34,-0.2,0.6,-9.27,  N/A,-0.0118,1,-9544.78,-1.92,16,0,0,0,  N/A,  N/A,  N/A,1,100,-9544.78,-9544.78,-1.92,16,40
10 (LIG),-9744.07,-1.95,0.06,-0.18,-307.12,-12980.29,-8.18,-12980.29,-2.6,-0.75,-0.07,-118.3,0, N/A,2276.22,-0.58,1.28,-4.37,-17.89,-0.0345,2,-4872.03,-4,4,0,0,0,  N/A,  N/A,  N/A,2,100,-9744.07,-4872.03,-4,4,90
10 (HHG),-9790.93,-1.96,0.18,-0.18,-104.01,-14355.52,-15.79,-20276.6,-3.98,-0.48,-0.05,-26.13,0.22,0.88,2865.22,-0.48,2.65,-2.11,-0.53,-0.0287,5,-1958.19,-0.37,11,1,20,2764.75,2764.75,7.79,37,4,80,-12555.67,-3138.92,-2.42,4.5,90
10 (SD9),-9823.15,-1.96,1.43,-0.18,-12.87,-38750.74,-14.44,-63469.55,-11.93,-0.15,-0.02,-1.08,0.67,2.01,3845.76,-0.04,7.86,-0.71,0.22,-0.0022,4,-2455.79,1.16,23,1,25,20085.14,20085.14,18.1,49,3,75,-29908.29,-9969.43,-4.49,14.33,90
3 (MSN),-10174.92,-2.03,0.74,-0.19,-25.69,-21195.78,-4.09,-31297.83,-6.01,-0.33,-0.03,-4.28,0.31,0.31,809.07,0.03,0.29,-19.37,-3.04,0.0019,2,-5087.46,-1,11,1,50,4534.85,4534.85,0.91,17,1,50,-14709.77,-14709.77,-2.92,5,20
10 (HPX),-10211.98,-2.04,0.19,-0.19,-103.04,-12902.01,-2.57,-12902.01,-2.57,-0.79,-0.07,-40.15,0, N/A,1862.19,-0.11,0.51,-11.05,  N/A,-0.0068,1,-10211.98,-2.05,6,0,0,0,  N/A,  N/A,  N/A,1,100,-10211.98,-10211.98,-2.05,6,90
8 (NAF),-10246.75,-2.05,0.53,-0.19,-36.02,-7815.25,-2.7,-10523.98,-2.1,-0.97,-0.09,-17.12,0, N/A,2684,-0.49,1.25,-4.48,-13.56,-0.0292,3,-3415.58,-1.13,9.33,0,0,0,  N/A,  N/A,  N/A,3,100,-10246.75,-3415.58,-1.13,9.33,70
3 (CTI),-10236.29,-2.05,0.3,-0.19,-64.4,-14369.52,-2.86,-14369.52,-2.86,-0.71,-0.07,-22.55,0, N/A,2914.98,-0.27,1.08,-5.16,  N/A,-0.0163,1,-10236.29,-2.05,9,0,0,0,  N/A,  N/A,  N/A,1,100,-10236.29,-10236.29,-2.05,9,20
5 (HAR),-10307.86,-2.06,5.36,-0.19,-3.61,-211445.81,-29.86,-279374.97,-39.43,-0.04,0,-0.09,0.91,1.14,22745.45,-0.08,24.4,-0.23,-0.11,-0.0047,9,-1145.32,0.12,18.22,4,44.44,110711.95,27677.99,6.18,22.5,5,55.56,-121019.82,-24203.96,-4.74,14.8,40
5 (HHG),-10309.51,-2.06,0.74,-0.19,-26.27,-21181.4,-16.36,-29383.7,-5.69,-0.35,-0.03,-4.62,0.56,2.23,4178.99,-0.27,2.96,-1.89,0.78,-0.0165,5,-2061.9,3.37,18.6,1,20,12925.36,12925.36,31.18,49,4,80,-23234.87,-5808.72,-3.58,11,40
6 (HNG),-10366.86,-2.07,0.67,-0.19,-29,-36433.53,-6.93,-36433.53,-6.93,-0.28,-0.03,-4.19,0, N/A,3083,-0.37,3.65,-1.53,  N/A,-0.0223,1,-10366.86,-2.08,19,0,0,0,  N/A,  N/A,  N/A,1,100,-10366.86,-10366.86,-2.08,19,50
4 (ITD),-10379.22,-2.08,0.26,-0.2,-75.56,-14955.05,-7.14,-14955.05,-2.96,-0.69,-0.07,-25.49,0, N/A,2916.26,-0.4,1.57,-3.57,  N/A,-0.024,1,-10379.22,-5.07,18,0,0,0,  N/A,  N/A,  N/A,1,100,-10379.22,-10379.22,-5.07,18,30
3 (DLG),-10443.2,-2.09,0.07,-0.2,-266.71,-19901.74,-4.04,-19901.74,-3.98,-0.52,-0.05,-67.01,0, N/A,1896.18,-0.11,0.41,-13.72,  N/A,-0.0066,1,-10443.2,-2.12,3,0,0,0,  N/A,  N/A,  N/A,1,100,-10443.2,-10443.2,-2.12,3,20
7 (SMC),-10552.55,-2.11,0.38,-0.2,-52.77,-47194.84,-11.24,-47419.83,-8.84,-0.22,-0.02,-5.97,0, N/A,3405.55,-0.33,4.54,-1.23,-7.16,-0.0199,2,-5276.28,-1.48,8,0,0,0,  N/A,  N/A,  N/A,2,100,-10552.55,-5276.28,-1.48,8,60
6 (PDR),-10550.04,-2.11,2.55,-0.2,-7.77,-41250.59,-7.78,-64282.27,-11.61,-0.16,-0.02,-0.67,0.71,1.07,8160.41,0.1,2.85,-1.96,-1.43,0.006,5,-2110.01,-0.99,20,2,40,26178.01,13089,2.63,27,3,60,-36728.05,-12242.68,-3.4,15.33,50
9 (HT1),-10538.1,-2.11,3.94,-0.2,-5.03,-62945.8,-16.33,-89550.79,-16.48,-0.12,-0.01,-0.31,0.86,1.1,14038.89,-0.14,9.51,-0.59,-0.7,-0.0084,16,-658.63,-0.79,15.69,7,43.75,63562.9,9080.41,5.17,24.71,9,56.25,-74101.01,-8233.45,-5.43,8.67,80
2 (TCB),-10575.82,-2.12,2.05,-0.2,-9.69,-42319.59,-7.95,-48874.89,-9.16,-0.22,-0.02,-1.06,0.68,0.68,4151.06,-0.2,3.45,-1.62,-0.84,-0.0117,4,-2643.96,-0.46,14.75,2,50,22806.8,11403.4,2.42,20,2,50,-33382.62,-16691.31,-3.35,9.5,10
10 (TVC),-10643.99,-2.13,1.2,-0.2,-16.64,-55951.46,-23.08,-55951.46,-10.26,-0.19,-0.02,-1.62,0.62,3.08,4392.23,0.04,2.25,-2.49,-1.44,0.0024,6,-1774,-1.41,15.17,1,16.67,17067.22,17067.22,8.81,40,5,83.33,-27711.2,-5542.24,-3.45,10.2,90
6 (VNM),-10687.54,-2.14,3,-0.2,-6.7,-21069.45,-4.09,-45225.33,-8.87,-0.24,-0.02,-0.75,0.72,5.06,7697.32,-0.27,4.43,-1.26,-1.33,-0.0163,8,-1335.94,-0.52,12.13,1,12.5,27799.3,27799.3,5.97,37,7,87.5,-38486.84,-5498.12,-1.45,8.57,50
1 (CRE),-10734.32,-2.15,0.06,-0.2,-317.96,-7326.37,-3.38,-12112.93,-2.42,-0.89,-0.08,-131.25,0, N/A,1989.94,-0.22,0.51,-10.88,-152.23,-0.0133,2,-5367.16,-2.59,3,0,0,0,  N/A,  N/A,  N/A,2,100,-10734.32,-5367.16,-2.59,3,0
6 (QCG),-10913.59,-2.18,1.68,-0.21,-12.23,-92945.36,-16,-123877.25,-21.49,-0.09,-0.01,-0.57,0.65,1.3,9228.42,-0.2,14.88,-0.38,-4.27,-0.0119,12,-909.47,-2.74,7.83,4,33.33,20182.59,5045.65,1.48,15.75,8,66.67,-31096.17,-3887.02,-4.86,3.88,50
