No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
10 (IDC),-17402.76,-3.48,0.18,-0.33,-182.26,-10106.24,-22.08,-19974.78,-3.97,-0.87,-0.08,-45.86,0, N/A,4499.88,-0.34,1.7,-3.37,-7.18,-0.0203,4,-4350.69,-10.46,10.75,0,0,0,  N/A,  N/A,  N/A,4,100,-17402.76,-4350.69,-10.46,10.75,90
8 (LGL),-17692.16,-3.54,0.17,-0.33,-202.1,-9293.83,-14.46,-17692.16,-3.54,-1,-0.09,-57.12,0, N/A,2617.6,-0.53,1.69,-3.4,-8.57,-0.032,4,-4423.04,-7.33,8.5,0,0,0,  N/A,  N/A,  N/A,4,100,-17692.16,-4423.04,-7.33,8.5,70
5 (MSN),-17807.47,-3.56,0.93,-0.34,-36.3,-58850.33,-10.94,-58850.33,-10.88,-0.3,-0.03,-3.34,0, N/A,4263.55,-0.03,1.87,-3.07,  N/A,-0.0019,1,-17807.47,-3.59,26,0,0,0,  N/A,  N/A,  N/A,1,100,-17807.47,-17807.47,-3.59,26,40
6 (TTB),-17893.49,-3.58,0.15,-0.34,-226.95,-21119.08,-4.2,-21119.08,-4.2,-0.85,-0.08,-54.08,0, N/A,5123.07,-0.37,2.11,-2.72,  N/A,-0.0221,1,-17893.49,-3.59,5,0,0,0,  N/A,  N/A,  N/A,1,100,-17893.49,-17893.49,-3.59,5,50
5 (LDG),-18028.54,-3.61,0.11,-0.34,-304.58,-27247.45,-5.41,-27247.45,-5.41,-0.66,-0.06,-56.35,0, N/A,5050.82,-0.25,1.69,-3.4,  N/A,-0.015,1,-18028.54,-3.61,4,0,0,0,  N/A,  N/A,  N/A,1,100,-18028.54,-18028.54,-3.61,4,40
6 (TCM),-18048.75,-3.61,0.07,-0.34,-457.79,-18048.75,-3.61,-18048.75,-3.61,-1,-0.09,-126.82,0, N/A,5023.89,-0.42,1.98,-2.89,  N/A,-0.0253,1,-18048.75,-3.62,3,0,0,0,  N/A,  N/A,  N/A,1,100,-18048.75,-18048.75,-3.62,3,50
7 (DAG),-18300.87,-3.66,0.04,-0.35,-928.96,-18300.87,-3.67,-18300.87,-3.66,-1,-0.09,-253.8,0, N/A,4790.91,-0.51,2.27,-2.53,  N/A,-0.0303,1,-18300.87,-3.67,2,0,0,0,  N/A,  N/A,  N/A,1,100,-18300.87,-18300.87,-3.67,2,60
7 (VIG),-18580.22,-3.72,0.35,-0.35,-101.04,-25250,-18.35,-32055.24,-6.24,-0.58,-0.06,-16.19,0.29,1.18,4871.31,0.13,1.42,-4.06,-1.85,0.0078,5,-3716.04,-4.4,13.8,1,20,7773.48,7773.48,11.22,27,4,80,-26353.7,-6588.43,-8.31,10.5,60
8 (HAH),-18676.81,-3.74,0.5,-0.35,-70.81,-25710.53,-7.78,-32312.47,-6.29,-0.58,-0.06,-11.26,0, N/A,3066.95,-0.45,2.17,-2.65,-10.42,-0.0272,7,-2668.12,-3.45,7.29,0,0,0,  N/A,  N/A,  N/A,7,100,-18676.81,-2668.12,-3.45,7.29,70
10 (SSI),-18772.47,-3.75,15.48,-0.36,-2.3,-125899.73,-18.31,-208573.59,-30.57,-0.09,-0.01,-0.08,0.96,3.66,48900.74,0.27,20.57,-0.28,0.04,0.016,24,-782.19,0.54,19.08,5,20.83,476663.18,95332.64,22.83,50,19,79.17,-495435.65,-26075.56,-5.33,10.95,90
10 (HDG),-18788.92,-3.76,1.78,-0.36,-20.01,-32445.36,-14.62,-41766.32,-8.06,-0.45,-0.04,-2.48,0.66,0.93,8316.4,-0.14,3.19,-1.8,0.5,-0.0082,12,-1565.74,2.12,21.33,5,41.67,37123.96,7424.79,13.32,38.4,7,58.33,-55912.88,-7987.55,-5.89,9.14,90
8 (TVC),-18863.97,-3.77,1.11,-0.36,-32.06,-36182.42,-7.14,-37317.44,-7.36,-0.51,-0.05,-4.36,0.44,0.89,7134.25,-0.35,3.31,-1.74,0.17,-0.0212,6,-3144,0.5,13.83,2,33.33,14983.26,7491.63,6.65,26.5,4,66.67,-33847.23,-8461.81,-2.58,7.5,70
5 (HSG),-18943.06,-3.79,0.07,-0.36,-480.98,-11665,-2.37,-18943.06,-3.79,-1,-0.09,-126.95,0, N/A,4734.47,-0.36,1.61,-3.57,-47.85,-0.0215,2,-9471.53,-1.92,2,0,0,0,  N/A,  N/A,  N/A,2,100,-18943.06,-9471.53,-1.92,2,40
7 (GEG),-19012.39,-3.8,0.34,-0.36,-106.99,-18747.42,-3.82,-20184.23,-4.04,-0.94,-0.09,-26.5,0, N/A,3504.74,-0.15,0.8,-7.21,-10.74,-0.009,2,-9506.19,-2.2,6.5,0,0,0,  N/A,  N/A,  N/A,2,100,-19012.39,-9506.19,-2.2,6.5,60
9 (BVB),-19138.15,-3.83,0.07,-0.36,-485.63,-19138.15,-3.83,-19138.15,-3.83,-1,-0.09,-126.88,0, N/A,384.67,-0.01,0.08,-74.84,  N/A,-0.0008,1,-19138.15,-3.83,3,0,0,0,  N/A,  N/A,  N/A,1,100,-19138.15,-19138.15,-3.83,3,80
10 (HT1),-19239.87,-3.85,5.23,-0.36,-6.97,-54430.94,-18.75,-89120.87,-16.69,-0.22,-0.02,-0.42,0.79,1.98,9231.84,-0.16,8.72,-0.66,-1.48,-0.0096,21,-916.18,-2.21,17.81,6,28.57,73303.47,12217.25,5.99,31.17,15,71.43,-92543.35,-6169.56,-5.48,12.47,90
6 (VHM),-19369.9,-3.87,0.04,-0.37,-987.44,-19369.9,-3.89,-19369.9,-3.87,-1,-0.09,-254.89,0, N/A,4127.44,-0.14,0.93,-6.21,  N/A,-0.0085,1,-19369.9,-3.9,2,0,0,0,  N/A,  N/A,  N/A,1,100,-19369.9,-19369.9,-3.9,2,50
9 (PAN),-19663.34,-3.93,0.34,-0.37,-110.46,-17773.21,-9.77,-24412.54,-4.84,-0.81,-0.08,-22.84,0, N/A,4478.2,-0.31,1.96,-2.95,-15.1,-0.0188,4,-4915.84,-3.54,12.5,0,0,0,  N/A,  N/A,  N/A,4,100,-19663.34,-4915.84,-3.54,12.5,80
7 (VRE),-19853.17,-3.97,0.26,-0.38,-144.77,-16767.42,-3.35,-23051.92,-4.58,-0.86,-0.08,-31.6,0, N/A,5295.55,-0.23,1.61,-3.58,-11.94,-0.0138,3,-6617.72,-1.34,3.33,0,0,0,  N/A,  N/A,  N/A,3,100,-19853.17,-6617.72,-1.34,3.33,60
8 (MBS),-20006.71,-4,0.42,-0.38,-89.31,-30817.39,-20.8,-54280.9,-10.16,-0.37,-0.04,-8.79,0.38,1.13,6582.19,-0.27,4.72,-1.22,-0.5,-0.0162,4,-5001.68,-0.93,14.25,1,25,12126.16,12126.16,16.02,40,3,75,-32132.87,-10710.96,-6.58,5.67,70
6 (HBC),-20027.57,-4.01,0.04,-0.38,-1017.77,-20027.57,-4.01,-20027.57,-4.01,-1,-0.09,-254.09,0, N/A,5546.51,-0.24,1.49,-3.87,  N/A,-0.0145,1,-20027.57,-4.01,2,0,0,0,  N/A,  N/A,  N/A,1,100,-20027.57,-20027.57,-4.01,2,50
7 (VGS),-20312.84,-4.06,0.52,-0.39,-73.85,-20150.78,-4.04,-20312.84,-4.06,-1,-0.09,-18.18,0, N/A,2736.94,-0.31,3.16,-1.83,-15.19,-0.0185,2,-10156.42,-2.05,8,0,0,0,  N/A,  N/A,  N/A,2,100,-20312.84,-10156.42,-2.05,8,60
8 (HCD),-20586.99,-4.12,0.15,-0.39,-261.88,-13161.48,-10.07,-20868.21,-4.17,-0.99,-0.09,-62.75,0, N/A,5190.85,-0.46,2.2,-2.63,-9.43,-0.0278,4,-5146.75,-2.3,7.25,0,0,0,  N/A,  N/A,  N/A,4,100,-20586.99,-5146.75,-2.3,7.25,70
10 (VGC),-20580.68,-4.12,7,-0.39,-5.58,-93658.62,-17.9,-138829.95,-25.32,-0.15,-0.02,-0.22,0.85,0.85,19954.45,-0.25,9.59,-0.6,0.41,-0.0151,12,-1715.06,1.54,22.42,6,50,116777.51,19462.92,7.75,35.33,6,50,-137358.19,-22893.03,-4.66,9.5,90
8 (HNG),-20625.74,-4.13,1.03,-0.39,-38.15,-46603.35,-8.38,-77289.39,-13.88,-0.27,-0.03,-2.75,0.39,0.77,6769.39,-0.25,6.02,-0.96,-2.22,-0.015,3,-6875.25,-1.4,10.33,1,33.33,12988.92,12988.92,2.62,22,2,66.67,-33614.65,-16807.33,-3.41,4.5,70
7 (QNS),-20686.58,-4.14,0.31,-0.39,-126.44,-15501.84,-4.75,-26245.91,-5.19,-0.79,-0.08,-24.36,0, N/A,2338.01,-0.38,1.39,-4.16,-23.77,-0.0225,3,-6895.53,-1.93,5,0,0,0,  N/A,  N/A,  N/A,3,100,-20686.58,-6895.53,-1.93,5,60
10 (VPB),-20819.44,-4.16,1.6,-0.4,-24.64,-29842.59,-5.97,-38571.36,-7.71,-0.54,-0.05,-3.2,0.42,1.27,6422.05,-0.33,2.11,-2.75,-2.1,-0.0198,4,-5204.86,-1.03,11.75,1,25,15332.69,15332.69,3.31,27,3,75,-36152.12,-12050.71,-2.47,6.67,90
7 (PNJ),-20912.15,-4.18,0.64,-0.4,-62.18,-30969.57,-6.15,-30969.57,-6.1,-0.68,-0.07,-10.19,0, N/A,4428.79,-0.23,1.4,-4.15,-9.28,-0.014,3,-6970.72,-1.48,7.67,0,0,0,  N/A,  N/A,  N/A,3,100,-20912.15,-6970.72,-1.48,7.67,60
9 (DAG),-20910.48,-4.18,4.01,-0.4,-9.9,-70731.13,-15.29,-94571.05,-16.63,-0.22,-0.02,-0.6,0.74,1.47,10072.31,-0.14,8.91,-0.65,-0.81,-0.0081,15,-1394.03,-0.73,14.2,5,33.33,58214.2,11642.84,4.9,24.8,10,66.67,-79124.68,-7912.47,-3.55,8.9,80
8 (FPT),-20939.24,-4.19,2.75,-0.4,-14.47,-20294.82,-6.74,-45533.13,-8.8,-0.46,-0.05,-1.64,0.57,1.53,9629.06,-0.12,5.02,-1.16,-0.33,-0.0073,11,-1903.57,-0.1,11.55,3,27.27,28289.5,9429.83,5.32,20.33,8,72.73,-49228.74,-6153.59,-2.13,8.25,70
9 (SMC),-21068.99,-4.21,0.85,-0.4,-46.78,-47194.84,-16.21,-47431.81,-9.01,-0.44,-0.04,-5.19,0.25,0.59,6418.98,-0.32,4.7,-1.23,0.86,-0.0191,10,-2106.9,4.27,16.3,3,30,7071.27,2357.09,21.02,35,7,70,-28140.26,-4020.04,-2.9,8.29,80
6 (NT2),-21084.53,-4.22,0.08,-0.4,-495.24,-19251.24,-4.78,-23134.19,-4.63,-0.91,-0.09,-107.04,0, N/A,4564.26,-0.38,1.68,-3.46,-45.05,-0.0227,2,-10542.26,-3.55,3,0,0,0,  N/A,  N/A,  N/A,2,100,-21084.53,-10542.26,-3.55,3,50
8 (TDH),-21335.39,-4.27,2.14,-0.41,-18.94,-57771.46,-17.31,-110482.75,-20.42,-0.19,-0.02,-0.93,0.68,1.37,20864.35,-0.2,7.9,-0.73,0.63,-0.0119,9,-2370.6,2.62,18.67,3,33.33,46377.8,15459.27,15.83,38,6,66.67,-67713.18,-11285.53,-3.98,9,70
6 (PVS),-21349.24,-4.27,0.22,-0.41,-181.25,-21349.24,-4.28,-21349.24,-4.27,-1,-0.09,-42.45,0, N/A,5373.01,-0.55,3.16,-1.84,  N/A,-0.0329,1,-21349.24,-4.28,7,0,0,0,  N/A,  N/A,  N/A,1,100,-21349.24,-21349.24,-4.28,7,50
9 (DDV),-21526.49,-4.31,0.13,-0.41,-316.3,-17211.69,-15.79,-24443.33,-4.87,-0.88,-0.08,-64.98,0.01,0.07,4440.11,-0.59,2.6,-2.24,-8.94,-0.0352,6,-3587.75,-6.59,6.5,1,16.67,320.82,320.82,1.34,3,5,83.33,-21847.31,-4369.46,-8.18,7.2,80
7 (CTI),-21741.45,-4.35,1.46,-0.41,-28.3,-22895.53,-10.19,-56158.98,-10.51,-0.39,-0.04,-2.69,0.55,3.32,12432.45,-0.24,4.69,-1.24,0.79,-0.0145,7,-3105.92,2.66,12.14,1,14.29,26972.73,26972.73,35.94,43,6,85.71,-48714.18,-8119.03,-2.89,7,60
5 (PVX),-21788.07,-4.36,0.3,-0.41,-138.53,-41578.38,-8,-41578.38,-8,-0.52,-0.05,-17.32,0, N/A,5945.17,-0.46,4.64,-1.25,  N/A,-0.0274,1,-21788.07,-4.36,9,0,0,0,  N/A,  N/A,  N/A,1,100,-21788.07,-21788.07,-4.36,9,40
9 (NDN),-21778.3,-4.36,6.7,-0.41,-6.17,-51319.18,-19.25,-143130.49,-27.53,-0.15,-0.02,-0.22,0.87,1.75,28461.46,-0.2,10.2,-0.57,0.07,-0.0121,21,-1037.06,0.61,19.38,7,33.33,149691.41,21384.49,11.59,39.71,14,66.67,-171469.7,-12247.84,-4.89,9.21,80
7 (FCM),-22401.62,-4.48,0.4,-0.43,-107.7,-29311.43,-6.57,-29311.43,-5.83,-0.76,-0.07,-18.47,0.08,0.12,3850.67,-0.76,3.27,-1.78,-1.01,-0.0454,5,-4480.32,-0.56,8.6,2,40,2017.41,1008.7,3.07,14,3,60,-24419.03,-8139.68,-2.97,5,60
7 (HDB),-22451.67,-4.49,0.11,-0.43,-381.1,-15244.56,-3.05,-24011.19,-4.8,-0.94,-0.09,-79.36,0, N/A,6169.88,-0.32,1.93,-3.01,-29.62,-0.019,2,-11225.83,-2.27,2.5,0,0,0,  N/A,  N/A,  N/A,2,100,-22451.67,-11225.83,-2.27,2.5,60
5 (DBC),-22513.52,-4.5,0.07,-0.43,-574.12,-22513.52,-4.51,-22513.52,-4.5,-1,-0.1,-127.51,0, N/A,2137.65,-0.06,0.44,-13.38,  N/A,-0.0033,1,-22513.52,-4.52,3,0,0,0,  N/A,  N/A,  N/A,1,100,-22513.52,-22513.52,-4.52,3,40
6 (HAR),-22590.36,-4.52,0.43,-0.43,-98.91,-41778.18,-9.82,-44470.7,-8.57,-0.51,-0.05,-11.54,0.02,0.02,6660.26,-0.37,4.11,-1.42,-4,-0.0222,2,-11295.18,-2.04,12,1,50,526.26,526.26,0.56,14,1,50,-23116.62,-23116.62,-4.63,10,50
7 (HT1),-23343.46,-4.67,1.28,-0.44,-34.56,-50424.31,-12.13,-66088.03,-12.18,-0.35,-0.04,-2.84,0.21,0.53,6868.03,-0.34,7.24,-0.81,-3.92,-0.0205,7,-3334.78,-1.54,9,2,28.57,6301.21,3150.6,1.76,18,5,71.43,-29644.67,-5928.93,-2.85,5.4,60
9 (SBS),-23517.28,-4.7,0.32,-0.45,-140.5,-28226.38,-19.18,-28275.22,-5.66,-0.83,-0.08,-24.85,0.43,1.41,6578.59,-0.15,4.03,-1.45,0.92,-0.0091,17,-1383.37,3.23,10.12,4,23.53,17924.51,4481.13,26.68,28.5,13,76.47,-41441.79,-3187.83,-3.99,4.46,80
3 (HUT),-23676.1,-4.74,0.04,-0.45,-1206.52,-23676.1,-4.74,-23676.1,-4.74,-1,-0.1,-254.8,0, N/A,2564.81,-0.06,0.53,-11.13,  N/A,-0.0038,1,-23676.1,-4.74,2,0,0,0,  N/A,  N/A,  N/A,1,100,-23676.1,-23676.1,-4.74,2,20
8 (PET),-23729.2,-4.75,2.11,-0.45,-21.4,-60801.19,-12.86,-87439.6,-15.68,-0.27,-0.03,-1.36,0.41,1.65,8559.18,-0.44,12.53,-0.47,-1.14,-0.0262,15,-1581.95,-0.47,9.4,3,20,16585.28,5528.43,4.1,25.67,12,80,-40314.47,-3359.54,-1.61,5.33,70
10 (HAH),-23776.86,-4.76,2.33,-0.45,-19.43,-24210.15,-12.83,-51281.64,-10.02,-0.46,-0.05,-1.94,0.58,0.77,7392.76,-0.45,4.65,-1.26,-1.38,-0.0268,14,-1698.35,-1.99,18,6,42.86,32918.13,5486.35,4.17,30,8,57.14,-56694.98,-7086.87,-6.62,9,90
10 (DAH),-23922.15,-4.78,3.31,-0.46,-13.73,-125080.46,-23.33,-190707.77,-31.75,-0.13,-0.01,-0.43,0.73,0.98,24362,-0.22,15.05,-0.39,0.03,-0.013,7,-3417.45,0.54,23.14,3,42.86,66142.6,22047.53,8.3,39.33,4,57.14,-90064.75,-22516.19,-5.27,11,90
8 (TCB),-23965.5,-4.79,0.45,-0.46,-101.96,-19614.51,-3.93,-28489.94,-5.7,-0.84,-0.08,-17.89,0, N/A,6409.94,-0.23,1.69,-3.48,-10.11,-0.0138,2,-11982.75,-2.42,7,0,0,0,  N/A,  N/A,  N/A,2,100,-23965.5,-11982.75,-2.42,7,70
10 (CMX),-24077.42,-4.82,1.9,-0.46,-24.14,-61511.11,-27.5,-123738.99,-22.38,-0.19,-0.02,-1.08,0.76,2.04,14160.19,0.06,8.33,-0.7,0.11,0.0038,11,-2188.86,0.93,18.09,3,27.27,78093.7,26031.23,21.84,37,8,72.73,-102171.12,-12771.39,-6.92,11,90
8 (BVB),-24363.09,-4.87,0.14,-0.46,-330.58,-24363.09,-6.44,-24363.09,-4.87,-1,-0.1,-67.84,0, N/A,2157.03,-0.05,0.44,-13.36,  N/A,-0.0031,1,-24363.09,-6.44,6,0,0,0,  N/A,  N/A,  N/A,1,100,-24363.09,-24363.09,-6.44,6,70
8 (PNJ),-24451,-4.89,4.11,-0.47,-11.32,-49809.18,-12.04,-88391.34,-16.98,-0.28,-0.03,-0.67,0.69,2.75,11119.88,-0.25,4.67,-1.26,-0.86,-0.0152,15,-1630.07,-0.41,13.47,3,20,54076.12,18025.37,5.92,23.67,12,80,-78527.12,-6543.93,-2,10.92,70
10 (JVC),-24810.52,-4.96,11.96,-0.47,-3.95,-207566.23,-24.96,-357835.98,-42.96,-0.07,-0.01,-0.09,0.94,3.23,82088.08,0,21.95,-0.27,-0.43,0.0002,31,-800.34,-1.09,19.9,7,22.58,411064.91,58723.56,15.98,38.57,24,77.42,-435875.43,-18161.48,-6.07,14.46,90
6 (DIG),-25075.21,-5.02,0.55,-0.48,-86.86,-29549.47,-8.68,-47433.58,-9.31,-0.53,-0.05,-9.33,0, N/A,6725.58,-0.36,3.22,-1.83,-67.92,-0.0216,2,-12537.61,-3.66,17.5,0,0,0,  N/A,  N/A,  N/A,2,100,-25075.21,-12537.61,-3.66,17.5,50
7 (TDC),-25211.89,-5.04,0.13,-0.48,-378.48,-16054.39,-5.41,-26626.22,-5.33,-0.95,-0.09,-71.07,0, N/A,5029.02,-0.55,4.03,-1.46,-8.95,-0.0333,5,-5042.38,-2.33,4.2,0,0,0,  N/A,  N/A,  N/A,5,100,-25211.89,-5042.38,-2.33,4.2,60
10 (LIG),-25264.08,-5.05,0.65,-0.48,-73.91,-13155.61,-10.45,-26963.6,-5.39,-0.94,-0.09,-13.71,0.33,0.74,4081.13,-0.71,3.02,-1.94,0.1,-0.0427,13,-1943.39,0.52,13.69,4,30.77,12409.87,3102.47,13.54,29.5,9,69.23,-37673.95,-4185.99,-5.26,6.67,90
10 (VPG),-25427.81,-5.09,1.11,-0.48,-43.7,-25180.48,-22,-33744.36,-6.64,-0.75,-0.07,-6.58,0.1,0.69,4401.29,-0.24,1.72,-3.41,-5.53,-0.0145,8,-3178.48,-3.5,19.5,1,12.5,2777.34,2777.34,2.55,43,7,87.5,-28205.15,-4029.31,-4.36,16.14,90
8 (HAG),-25793.13,-5.16,3.39,-0.49,-14.51,-57855,-11.34,-108984.75,-18.84,-0.24,-0.03,-0.77,0.83,3.32,33123.3,-0.02,12.52,-0.47,-0.07,-0.0015,5,-5158.63,0.06,19.2,1,20,126101.39,126101.39,30.87,61,4,80,-151894.52,-37973.63,-7.64,8.75,70
8 (VGI),-25796.32,-5.16,0.52,-0.49,-94.46,-29820.15,-5.95,-42363.74,-8.42,-0.61,-0.06,-11.22,0, N/A,6902.59,-0.24,2.07,-2.85,-6.42,-0.0145,2,-12898.16,-2.6,8,0,0,0,  N/A,  N/A,  N/A,2,100,-25796.32,-12898.16,-2.6,8,70
10 (PLX),-25902.05,-5.18,1.89,-0.49,-26.1,-25701.1,-5.09,-40865.2,-8.05,-0.63,-0.06,-3.24,0, N/A,6962.61,-0.41,3.45,-1.71,-5.62,-0.0247,3,-8634.02,-1.76,18,0,0,0,  N/A,  N/A,  N/A,3,100,-25902.05,-8634.02,-1.76,18,90
8 (TTB),-26000.81,-5.2,0.25,-0.5,-194.53,-14610.73,-7.18,-26000.81,-5.2,-1,-0.1,-37.41,0, N/A,4685.97,-0.36,1.62,-3.64,-18.6,-0.0217,2,-13000.41,-5.36,6.5,0,0,0,  N/A,  N/A,  N/A,2,100,-26000.81,-13000.41,-5.36,6.5,70
8 (NTL),-26251.81,-5.25,2.19,-0.5,-22.86,-65769.88,-12.28,-75971.46,-14.18,-0.35,-0.04,-1.61,0.57,1.37,7536.51,-0.62,9.37,-0.63,-0.41,-0.0372,17,-1544.22,-0.21,11.82,5,29.41,34740.46,6948.09,5.97,21.8,12,70.59,-60992.27,-5082.69,-2.78,7.67,70
7 (VIP),-26463.58,-5.29,0.93,-0.5,-53.99,-32283.53,-14.1,-66634.86,-12.37,-0.4,-0.04,-4.36,0.34,0.86,7886.6,-0.49,8.88,-0.67,-0.23,-0.0292,7,-3780.51,-0.05,11.29,2,28.57,13840.93,6920.46,8.16,26,5,71.43,-40304.5,-8060.9,-3.33,5.4,60
8 (LDG),-26589,-5.32,4.05,-0.51,-12.52,-135527.18,-21.67,-158894.96,-25.39,-0.17,-0.02,-0.49,0.51,2.03,14393.97,-0.11,11.88,-0.5,-1.44,-0.0063,5,-5317.8,-1.13,23,1,20,27464.31,27464.31,5.62,46,4,80,-54053.32,-13513.33,-2.82,17.25,70
9 (VHM),-27005.44,-5.4,4.08,-0.52,-12.64,-62245.17,-11.66,-77333.72,-14.05,-0.35,-0.04,-0.9,0.61,1.22,10210.49,0.09,2.51,-2.36,-1,0.0052,6,-4500.91,-0.83,19.33,2,33.33,42667.29,21333.64,4.32,31.5,4,66.67,-69672.73,-17418.18,-3.4,13.25,80
7 (VND),-27067.58,-5.41,0.17,-0.52,-311.96,-13518.16,-5.3,-27590.89,-5.52,-0.98,-0.09,-56.53,0, N/A,3723.4,-0.79,2.79,-2.12,-17.32,-0.0474,4,-6766.89,-2.1,5.75,0,0,0,  N/A,  N/A,  N/A,4,100,-27067.58,-6766.89,-2.1,5.75,60
6 (KBC),-27299.14,-5.46,1.42,-0.52,-36.78,-69555.84,-12.33,-93734.87,-16.6,-0.29,-0.03,-2.22,0, N/A,4513.99,-0.18,6.53,-0.91,-9.55,-0.0108,4,-6824.78,-1.39,10.5,0,0,0,  N/A,  N/A,  N/A,4,100,-27299.14,-6824.78,-1.39,10.5,50
8 (DPS),-27498.55,-5.5,0.24,-0.53,-214.99,-18821.16,-20.16,-27498.55,-5.5,-1,-0.1,-39.09,0, N/A,5926.66,-0.57,3.06,-1.93,-6.84,-0.0342,4,-6874.64,-7.68,5.75,0,0,0,  N/A,  N/A,  N/A,4,100,-27498.55,-6874.64,-7.68,5.75,70
8 (HDC),-27698.34,-5.54,0.39,-0.53,-136.25,-31754.87,-9.43,-31754.87,-6.3,-0.87,-0.08,-21.63,0, N/A,6327.09,-0.27,2.04,-2.91,-12.69,-0.0164,2,-13849.17,-6.67,9.5,0,0,0,  N/A,  N/A,  N/A,2,100,-27698.34,-13849.17,-6.67,9.5,70
8 (HOM),-27865.75,-5.57,0.17,-0.53,-317.59,-27865.75,-9.8,-27865.75,-5.57,-1,-0.1,-56.99,0, N/A,6877.06,-0.18,5.32,-1.12,  N/A,-0.011,1,-27865.75,-9.81,9,0,0,0,  N/A,  N/A,  N/A,1,100,-27865.75,-27865.75,-9.81,9,70
10 (HCD),-28678.31,-5.74,2.76,-0.55,-19.84,-101636.56,-24.41,-167348.49,-26.2,-0.17,-0.02,-0.76,0.66,1.32,15580.11,0.02,12.11,-0.49,-1.52,0.0011,9,-3186.48,-3.41,19,3,33.33,55506.54,18502.18,7.2,38,6,66.67,-84184.85,-14030.81,-8.72,9.5,90
7 (DPS),-28961.03,-5.79,0.3,-0.55,-182.81,-16514.8,-25.15,-31588.4,-6.32,-0.92,-0.09,-28.94,0, N/A,5352.76,-0.52,2.5,-2.38,-4.91,-0.0312,9,-3217.89,-5.29,7.56,0,0,0,  N/A,  N/A,  N/A,9,100,-28961.03,-3217.89,-5.29,7.56,60
8 (TAR),-29020.39,-5.8,0.45,-0.55,-122.67,-24579.42,-5.67,-38973.37,-7.64,-0.74,-0.07,-16.05,0, N/A,5177.16,-0.17,1.72,-3.46,-44.81,-0.0099,4,-7255.1,-1.98,4.75,0,0,0,  N/A,  N/A,  N/A,4,100,-29020.39,-7255.1,-1.98,4.75,70
8 (VPI),-29115.55,-5.82,2.31,-0.56,-24.08,-19471.89,-5.35,-36428.04,-7.18,-0.8,-0.08,-3.35,0.1,0.49,4080.89,-0.17,1.48,-4.03,-4.17,-0.0104,6,-4852.59,-1.06,12,1,16.67,3165.74,3165.74,0.64,25,5,83.33,-32281.29,-6456.26,-1.39,9.4,70
7 (VHM),-29147.76,-5.83,0.59,-0.56,-94.38,-24790.39,-5.07,-29664.13,-5.93,-0.98,-0.09,-15.91,0, N/A,7514.38,-0.29,2.22,-2.68,-9.56,-0.0173,3,-9715.92,-2,6.33,0,0,0,  N/A,  N/A,  N/A,3,100,-29147.76,-9715.92,-2,6.33,60
8 (VTO),-29197.73,-5.84,0.45,-0.56,-125.28,-22814.8,-11.54,-31380.19,-6.25,-0.93,-0.09,-20.05,0.04,0.51,3467.84,-1.04,4.12,-1.44,-2.38,-0.0624,15,-1946.52,-1.74,8.67,1,6.67,1115.06,1115.06,12.29,28,14,93.33,-30312.8,-2165.2,-2.75,7.29,70
7 (DST),-29247.35,-5.85,0.45,-0.56,-125.33,-59440.5,-11.25,-59440.5,-11.21,-0.49,-0.05,-11.18,0, N/A,8316.19,-0.4,6.05,-0.99,-7.71,-0.0242,2,-14623.68,-2.95,7,0,0,0,  N/A,  N/A,  N/A,2,100,-29247.35,-14623.68,-2.95,7,60
4 (TAR),-29606.03,-5.92,0.07,-0.57,-761.63,-33128.76,-6.61,-33128.76,-6.58,-0.89,-0.09,-115.76,0, N/A,5264.76,-0.11,1.26,-4.73,  N/A,-0.0067,1,-29606.03,-5.95,3,0,0,0,  N/A,  N/A,  N/A,1,100,-29606.03,-29606.03,-5.95,3,30
7 (GTT),-30573.92,-6.11,0.88,-0.59,-66.17,-77362.56,-21.43,-77717.52,-14.33,-0.39,-0.04,-4.62,0, N/A,7427.9,-0.21,12.77,-0.47,-5.3,-0.0127,3,-10191.31,-2.35,15.33,0,0,0,  N/A,  N/A,  N/A,3,100,-30573.92,-10191.31,-2.35,15.33,60
8 (DAH),-30671.69,-6.13,1.12,-0.59,-52.26,-147057.79,-23.89,-147057.79,-23.86,-0.21,-0.02,-2.19,0, N/A,7906.36,-0.14,6.4,-0.94,-12.51,-0.0085,3,-10223.9,-2.39,11.33,0,0,0,  N/A,  N/A,  N/A,3,100,-30671.69,-10223.9,-2.39,11.33,70
